dstport,protocol,tag
45363,udp,tag_81
4464,icmp,tag_895
36019,icmp,tag_785
42511,icmp,tag_315
1544,udp,tag_251
28997,tcp,tag_68
65294,udp,tag_280
56033,tcp,tag_240
37561,tcp,tag_758
14527,tcp,tag_721
59777,tcp,tag_168
59007,icmp,tag_892
49320,tcp,tag_780
59045,tcp,tag_248
2457,udp,tag_131
23413,icmp,tag_532
39794,tcp,tag_857
63824,tcp,tag_698
22740,icmp,tag_328
55881,tcp,tag_279
25320,udp,tag_191
33032,icmp,tag_655
17459,tcp,tag_982
48685,icmp,tag_629
55137,tcp,tag_920
57444,tcp,tag_745
31648,icmp,tag_694
60735,icmp,tag_521
770,tcp,tag_436
48164,icmp,tag_45
41608,icmp,tag_547
45695,udp,tag_223
14212,udp,tag_467
41982,udp,tag_814
14241,udp,tag_472
64954,udp,tag_880
34247,icmp,tag_829
51814,udp,tag_847
46538,icmp,tag_876
21593,tcp,tag_929
48716,icmp,tag_813
35889,udp,tag_514
48173,udp,tag_382
62264,icmp,tag_840
45404,udp,tag_989
6789,udp,tag_331
57658,udp,tag_328
6118,tcp,tag_530
53193,udp,tag_428
31396,tcp,tag_843
13454,icmp,tag_999
24572,udp,tag_163
4393,udp,tag_196
7379,tcp,tag_429
11012,udp,tag_384
46613,icmp,tag_608
8633,udp,tag_315
24552,udp,tag_808
51412,udp,tag_363
27802,udp,tag_345
32612,udp,tag_797
14412,tcp,tag_608
7892,tcp,tag_845
61366,icmp,tag_172
54037,icmp,tag_121
11817,tcp,tag_381
16985,tcp,tag_554
55744,udp,tag_157
63712,udp,tag_150
30265,udp,tag_274
6433,icmp,tag_978
36404,udp,tag_784
42244,tcp,tag_878
40511,icmp,tag_536
63652,tcp,tag_619
16433,udp,tag_396
35556,icmp,tag_493
31636,udp,tag_174
58231,icmp,tag_378
16384,tcp,tag_401
51835,icmp,tag_342
30477,udp,tag_250
58776,tcp,tag_269
24317,tcp,tag_730
64634,icmp,tag_553
2260,icmp,tag_351
21854,tcp,tag_15
10190,tcp,tag_688
24604,icmp,tag_975
22220,icmp,tag_204
49783,tcp,tag_595
43860,icmp,tag_364
11158,tcp,tag_721
57737,tcp,tag_148
6222,icmp,tag_285
18652,icmp,tag_954
15372,udp,tag_930
22737,udp,tag_588
47196,udp,tag_943
24094,icmp,tag_50
44636,tcp,tag_718
13685,udp,tag_925
64958,tcp,tag_428
41781,udp,tag_536
32034,tcp,tag_796
61738,tcp,tag_131
6102,tcp,tag_455
18599,udp,tag_342
59007,icmp,tag_673
6044,udp,tag_83
34810,icmp,tag_658
30136,udp,tag_738
12858,icmp,tag_156
22827,udp,tag_256
11475,udp,tag_469
43958,icmp,tag_173
23527,tcp,tag_465
17513,udp,tag_11
16098,icmp,tag_303
18598,icmp,tag_14
19458,udp,tag_58
28123,tcp,tag_545
34851,tcp,tag_101
45357,icmp,tag_73
13035,udp,tag_36
896,tcp,tag_243
27779,udp,tag_811
42221,tcp,tag_596
31449,icmp,tag_705
64932,icmp,tag_163
63845,udp,tag_253
48164,icmp,tag_239
59039,udp,tag_278
18031,udp,tag_219
31354,icmp,tag_218
47157,icmp,tag_144
52512,udp,tag_946
58004,icmp,tag_189
18571,udp,tag_16
8251,icmp,tag_164
57639,icmp,tag_841
675,udp,tag_857
52453,tcp,tag_27
47310,udp,tag_146
20340,icmp,tag_338
27638,tcp,tag_133
49321,tcp,tag_482
24553,tcp,tag_377
22511,icmp,tag_978
18654,tcp,tag_144
10369,udp,tag_718
22593,udp,tag_69
9462,udp,tag_898
3596,tcp,tag_834
6804,tcp,tag_234
7982,icmp,tag_895
23661,icmp,tag_246
47561,icmp,tag_602
178,tcp,tag_757
50341,udp,tag_359
13757,icmp,tag_302
64320,tcp,tag_672
55763,tcp,tag_62
52020,tcp,tag_115
40520,udp,tag_405
54195,udp,tag_696
60368,udp,tag_969
35296,udp,tag_452
599,udp,tag_823
52157,icmp,tag_764
58250,icmp,tag_919
63,icmp,tag_754
7826,udp,tag_203
46499,icmp,tag_329
12746,udp,tag_577
1222,tcp,tag_471
30235,icmp,tag_469
38630,icmp,tag_105
62493,tcp,tag_949
10539,udp,tag_519
22037,tcp,tag_601
45541,udp,tag_102
27390,icmp,tag_208
42374,icmp,tag_859
13736,tcp,tag_713
55567,icmp,tag_197
57051,icmp,tag_867
53304,tcp,tag_507
40073,icmp,tag_443
60543,tcp,tag_917
10418,udp,tag_674
40456,tcp,tag_256
30531,tcp,tag_561
45956,tcp,tag_873
48669,icmp,tag_83
18859,tcp,tag_591
60192,udp,tag_959
14751,tcp,tag_666
59526,tcp,tag_4
35923,udp,tag_476
11879,udp,tag_953
31835,icmp,tag_767
40501,tcp,tag_288
38146,tcp,tag_755
29127,tcp,tag_247
50836,icmp,tag_664
3150,udp,tag_631
26855,udp,tag_86
12457,icmp,tag_749
36808,icmp,tag_482
53153,tcp,tag_231
61377,udp,tag_864
46648,icmp,tag_7
4679,udp,tag_498
49663,udp,tag_673
39674,tcp,tag_301
5745,tcp,tag_30
22690,tcp,tag_627
21548,udp,tag_524
19077,tcp,tag_290
22492,udp,tag_758
31545,udp,tag_867
50202,tcp,tag_553
55792,udp,tag_154
21997,icmp,tag_984
26079,icmp,tag_673
47937,tcp,tag_229
65399,tcp,tag_106
49938,icmp,tag_837
11609,udp,tag_696
64918,udp,tag_289
64448,tcp,tag_38
65357,udp,tag_87
62635,udp,tag_16
64937,tcp,tag_624
38817,icmp,tag_848
13137,udp,tag_392
5478,tcp,tag_89
18996,icmp,tag_847
25057,tcp,tag_655
37180,icmp,tag_988
35332,tcp,tag_76
47536,udp,tag_881
39675,icmp,tag_369
7636,tcp,tag_464
60082,tcp,tag_175
55756,tcp,tag_503
19005,icmp,tag_960
61810,icmp,tag_323
37569,icmp,tag_891
24651,tcp,tag_683
22718,icmp,tag_323
62846,tcp,tag_320
32062,icmp,tag_443
20812,tcp,tag_765
29312,udp,tag_554
64785,tcp,tag_685
7431,udp,tag_499
31550,tcp,tag_476
43987,udp,tag_49
45949,udp,tag_212
11224,tcp,tag_332
22269,udp,tag_927
7210,udp,tag_471
22267,tcp,tag_379
40147,udp,tag_823
64722,icmp,tag_392
44152,udp,tag_269
59122,icmp,tag_277
51752,udp,tag_781
12774,udp,tag_464
31662,udp,tag_330
63075,icmp,tag_18
6875,tcp,tag_164
18185,icmp,tag_765
40061,tcp,tag_94
50015,icmp,tag_310
54428,icmp,tag_870
37043,icmp,tag_930
10889,icmp,tag_873
51035,tcp,tag_104
34607,tcp,tag_538
41740,udp,tag_926
18384,udp,tag_941
35964,tcp,tag_155
25781,tcp,tag_835
56961,udp,tag_568
36830,icmp,tag_607
57057,icmp,tag_568
34041,tcp,tag_236
24032,icmp,tag_145
51500,udp,tag_691
12517,tcp,tag_963
53023,tcp,tag_578
44441,udp,tag_83
39815,tcp,tag_328
21213,icmp,tag_494
498,udp,tag_927
11634,icmp,tag_358
43502,tcp,tag_890
6582,udp,tag_284
63685,udp,tag_520
46069,icmp,tag_718
5526,icmp,tag_719
29991,udp,tag_321
19738,udp,tag_59
48706,udp,tag_801
22264,icmp,tag_228
19132,icmp,tag_303
8316,icmp,tag_336
1803,icmp,tag_651
32623,tcp,tag_858
50340,tcp,tag_502
19008,udp,tag_337
21755,icmp,tag_185
24874,tcp,tag_704
14896,icmp,tag_805
3607,udp,tag_733
26308,tcp,tag_165
10774,tcp,tag_868
32088,icmp,tag_772
54672,tcp,tag_262
32848,udp,tag_39
11167,udp,tag_146
18433,icmp,tag_906
27156,tcp,tag_956
28450,udp,tag_490
65248,udp,tag_447
28992,udp,tag_24
27610,tcp,tag_453
45510,icmp,tag_204
16497,icmp,tag_751
45816,udp,tag_594
39653,tcp,tag_267
11955,udp,tag_567
8611,icmp,tag_67
906,tcp,tag_933
25923,tcp,tag_486
63515,tcp,tag_860
11884,tcp,tag_413
46661,tcp,tag_65
19249,udp,tag_375
13508,udp,tag_324
60077,icmp,tag_599
57402,tcp,tag_590
33392,udp,tag_65
51780,tcp,tag_803
38745,udp,tag_252
39847,tcp,tag_400
63135,tcp,tag_849
9298,udp,tag_63
56407,icmp,tag_975
49235,udp,tag_590
2015,udp,tag_748
62680,udp,tag_726
59846,icmp,tag_919
8343,tcp,tag_873
65376,udp,tag_891
32609,tcp,tag_942
61860,tcp,tag_694
33795,tcp,tag_795
50898,icmp,tag_815
47667,udp,tag_531
20678,tcp,tag_638
41422,tcp,tag_521
14765,tcp,tag_968
57087,udp,tag_911
37940,icmp,tag_88
10609,udp,tag_891
41980,udp,tag_290
47680,udp,tag_948
55054,udp,tag_385
42294,udp,tag_441
3663,tcp,tag_303
48415,tcp,tag_275
23714,icmp,tag_342
5876,udp,tag_686
3954,icmp,tag_58
62449,tcp,tag_125
29897,icmp,tag_889
32202,udp,tag_74
19704,tcp,tag_723
38905,icmp,tag_652
21153,udp,tag_743
43877,tcp,tag_50
17165,udp,tag_259
41944,udp,tag_282
55680,icmp,tag_240
38624,udp,tag_76
63110,tcp,tag_16
62796,icmp,tag_937
41868,icmp,tag_833
23329,tcp,tag_234
12671,udp,tag_634
20084,icmp,tag_122
17153,tcp,tag_557
6836,tcp,tag_332
5460,icmp,tag_859
53639,icmp,tag_133
57475,tcp,tag_525
18287,icmp,tag_118
10529,icmp,tag_187
7104,tcp,tag_953
9483,icmp,tag_651
34197,tcp,tag_691
19230,icmp,tag_424
16997,icmp,tag_971
64956,icmp,tag_935
10990,udp,tag_506
54959,icmp,tag_637
41848,udp,tag_387
16453,icmp,tag_920
61663,tcp,tag_216
27196,icmp,tag_474
49405,icmp,tag_240
25065,udp,tag_502
41984,tcp,tag_493
52063,tcp,tag_727
50838,tcp,tag_592
23221,udp,tag_977
43366,tcp,tag_207
20064,icmp,tag_797
62851,tcp,tag_462
57959,udp,tag_227
29493,icmp,tag_808
16937,icmp,tag_362
25121,icmp,tag_551
12026,tcp,tag_836
2365,udp,tag_288
5171,tcp,tag_557
30143,icmp,tag_1
58280,udp,tag_516
25306,icmp,tag_815
11940,tcp,tag_881
16074,icmp,tag_652
54726,tcp,tag_112
31961,udp,tag_102
23639,tcp,tag_905
15925,udp,tag_604
55557,udp,tag_945
39466,tcp,tag_728
34734,tcp,tag_832
49475,tcp,tag_346
62532,tcp,tag_864
47494,udp,tag_404
53751,tcp,tag_979
54849,udp,tag_752
8417,udp,tag_552
44406,udp,tag_309
20144,icmp,tag_941
14478,tcp,tag_722
55487,icmp,tag_793
48011,tcp,tag_572
25747,icmp,tag_95
10935,icmp,tag_9
19020,udp,tag_241
49205,udp,tag_21
26346,udp,tag_153
1681,udp,tag_498
58192,icmp,tag_755
14064,udp,tag_568
13481,tcp,tag_364
51772,tcp,tag_107
4690,udp,tag_267
1551,udp,tag_362
31482,icmp,tag_141
29381,tcp,tag_212
8199,tcp,tag_266
21658,udp,tag_529
65457,udp,tag_270
55684,udp,tag_748
40291,udp,tag_916
33991,tcp,tag_761
41890,tcp,tag_292
30213,icmp,tag_100
37967,udp,tag_110
36491,icmp,tag_912
125,udp,tag_429
65042,tcp,tag_168
1838,udp,tag_308
36205,icmp,tag_464
33758,tcp,tag_667
58045,tcp,tag_800
60987,icmp,tag_755
53533,udp,tag_745
714,tcp,tag_941
8202,udp,tag_592
23770,icmp,tag_811
41374,udp,tag_411
22519,udp,tag_904
17094,udp,tag_900
34529,tcp,tag_9
47920,tcp,tag_35
26449,icmp,tag_852
40711,udp,tag_745
60060,udp,tag_407
11427,icmp,tag_968
48756,udp,tag_979
64187,tcp,tag_646
7190,tcp,tag_101
10353,tcp,tag_527
8325,tcp,tag_866
53413,udp,tag_61
63727,tcp,tag_333
35192,icmp,tag_166
22372,icmp,tag_211
49174,tcp,tag_669
40932,icmp,tag_167
40819,icmp,tag_470
10164,tcp,tag_461
21998,tcp,tag_471
3820,icmp,tag_769
54954,tcp,tag_488
12352,tcp,tag_613
35353,udp,tag_113
21204,icmp,tag_92
24229,tcp,tag_518
53945,tcp,tag_901
22183,tcp,tag_970
38382,icmp,tag_400
5580,udp,tag_961
32997,tcp,tag_369
29525,tcp,tag_351
34663,tcp,tag_6
39815,tcp,tag_424
63732,icmp,tag_201
42457,icmp,tag_176
44916,tcp,tag_246
43349,udp,tag_798
10956,icmp,tag_727
10427,tcp,tag_896
23180,icmp,tag_367
1658,tcp,tag_898
40511,tcp,tag_550
34848,udp,tag_376
20249,udp,tag_407
42641,icmp,tag_364
16450,udp,tag_868
11673,udp,tag_571
41872,icmp,tag_608
30993,tcp,tag_717
51794,udp,tag_530
52850,tcp,tag_221
57036,tcp,tag_490
50343,udp,tag_567
54664,udp,tag_870
13985,udp,tag_618
26288,tcp,tag_879
17472,tcp,tag_916
40345,icmp,tag_5
42656,udp,tag_304
32317,tcp,tag_401
47538,udp,tag_215
27588,udp,tag_710
17982,udp,tag_302
44365,tcp,tag_348
24068,tcp,tag_130
40745,tcp,tag_991
23276,tcp,tag_950
4050,icmp,tag_968
34979,icmp,tag_92
12143,icmp,tag_199
62701,udp,tag_487
25368,icmp,tag_5
47873,udp,tag_246
12500,tcp,tag_911
9494,icmp,tag_345
61791,tcp,tag_447
52935,tcp,tag_114
20087,udp,tag_475
27701,tcp,tag_26
61546,icmp,tag_486
62246,udp,tag_11
56489,udp,tag_937
19117,udp,tag_182
40583,udp,tag_650
18356,icmp,tag_494
14177,tcp,tag_687
16343,icmp,tag_973
9025,icmp,tag_660
33074,udp,tag_576
24935,tcp,tag_707
18503,tcp,tag_300
58973,icmp,tag_915
53810,udp,tag_86
28101,tcp,tag_591
42831,icmp,tag_5
7637,udp,tag_707
17449,tcp,tag_738
10396,tcp,tag_817
38596,udp,tag_324
54701,icmp,tag_432
33293,icmp,tag_215
5821,udp,tag_247
25357,icmp,tag_84
48127,icmp,tag_972
16523,tcp,tag_94
7439,tcp,tag_899
29236,tcp,tag_146
16720,udp,tag_596
14876,tcp,tag_844
4684,tcp,tag_583
14983,tcp,tag_603
26947,icmp,tag_357
24155,icmp,tag_299
5800,icmp,tag_481
55758,icmp,tag_147
49928,tcp,tag_160
60536,tcp,tag_493
56639,tcp,tag_577
50277,icmp,tag_561
32641,icmp,tag_666
11417,udp,tag_689
21634,tcp,tag_195
11704,udp,tag_440
2740,icmp,tag_117
24518,udp,tag_374
64801,tcp,tag_648
64901,icmp,tag_901
19024,udp,tag_37
48164,icmp,tag_709
41054,udp,tag_478
2015,tcp,tag_985
26714,icmp,tag_91
14757,udp,tag_123
27275,icmp,tag_96
19115,udp,tag_141
28070,udp,tag_115
33979,udp,tag_263
5797,icmp,tag_631
1845,icmp,tag_653
6422,tcp,tag_367
17223,icmp,tag_702
56846,udp,tag_957
50573,icmp,tag_447
5701,tcp,tag_776
28756,udp,tag_423
22425,tcp,tag_740
6813,udp,tag_451
7902,tcp,tag_833
20205,icmp,tag_396
45342,udp,tag_999
39532,udp,tag_474
17874,icmp,tag_626
31099,udp,tag_491
42713,tcp,tag_142
60491,udp,tag_965
51977,icmp,tag_894
6799,tcp,tag_297
34792,udp,tag_374
14674,icmp,tag_309
58342,tcp,tag_691
56909,icmp,tag_688
26207,icmp,tag_238
20760,tcp,tag_915
43206,icmp,tag_61
47262,udp,tag_747
50610,udp,tag_773
34729,tcp,tag_305
41145,icmp,tag_727
32826,tcp,tag_289
11328,icmp,tag_740
53517,icmp,tag_823
58958,udp,tag_236
32440,tcp,tag_373
19027,udp,tag_214
14933,icmp,tag_850
38107,icmp,tag_885
53102,udp,tag_255
29139,icmp,tag_175
52325,tcp,tag_617
4027,icmp,tag_632
5239,udp,tag_638
60078,tcp,tag_319
21429,udp,tag_234
40484,icmp,tag_84
8023,tcp,tag_987
43502,udp,tag_324
23622,icmp,tag_148
30051,udp,tag_770
11287,udp,tag_629
27485,udp,tag_546
18953,udp,tag_58
3921,icmp,tag_947
30192,udp,tag_690
26808,udp,tag_263
5728,icmp,tag_899
28909,tcp,tag_717
10162,icmp,tag_219
44686,tcp,tag_974
50019,tcp,tag_348
24842,icmp,tag_927
46340,icmp,tag_627
3270,udp,tag_147
257,tcp,tag_294
39138,tcp,tag_654
20427,udp,tag_231
42455,udp,tag_128
41318,tcp,tag_11
61362,tcp,tag_839
48245,icmp,tag_218
18659,icmp,tag_161
947,udp,tag_93
11111,icmp,tag_978
50366,udp,tag_655
60010,udp,tag_777
22015,udp,tag_218
11834,tcp,tag_299
12748,udp,tag_902
14651,tcp,tag_892
3421,tcp,tag_661
24985,icmp,tag_777
24734,udp,tag_908
65275,udp,tag_208
2901,icmp,tag_497
3258,icmp,tag_252
16482,tcp,tag_377
42445,tcp,tag_306
6533,tcp,tag_867
24855,icmp,tag_523
6572,udp,tag_985
61663,udp,tag_840
43671,tcp,tag_266
13838,icmp,tag_152
11431,icmp,tag_380
18460,udp,tag_409
18768,tcp,tag_786
52366,udp,tag_172
26293,icmp,tag_130
61537,icmp,tag_740
65250,tcp,tag_903
50745,udp,tag_95
13262,udp,tag_744
46182,icmp,tag_951
24443,udp,tag_764
61973,icmp,tag_494
26866,icmp,tag_291
12699,icmp,tag_831
28499,udp,tag_506
9255,udp,tag_809
63933,icmp,tag_961
52973,tcp,tag_64
42233,udp,tag_576
33373,icmp,tag_816
64078,icmp,tag_419
42970,tcp,tag_114
43025,icmp,tag_409
18954,tcp,tag_697
56621,udp,tag_57
63643,udp,tag_887
3821,icmp,tag_567
34872,udp,tag_964
54845,icmp,tag_367
25121,udp,tag_58
59191,udp,tag_760
54606,udp,tag_117
45097,icmp,tag_395
25568,tcp,tag_526
15747,udp,tag_803
8598,udp,tag_719
19326,udp,tag_443
21647,icmp,tag_667
41606,tcp,tag_874
32001,udp,tag_193
41309,udp,tag_432
21631,icmp,tag_541
23987,icmp,tag_115
42471,icmp,tag_831
54683,udp,tag_752
10055,tcp,tag_528
17544,udp,tag_865
63207,icmp,tag_710
33423,icmp,tag_447
3486,tcp,tag_669
41760,icmp,tag_561
56008,icmp,tag_952
39060,tcp,tag_171
40635,tcp,tag_291
22769,udp,tag_858
15236,icmp,tag_836
48945,tcp,tag_470
47411,udp,tag_308
7628,udp,tag_702
17877,tcp,tag_625
60567,tcp,tag_776
29989,tcp,tag_64
55384,udp,tag_819
24980,udp,tag_306
14226,icmp,tag_995
4465,icmp,tag_224
19233,tcp,tag_817
18303,tcp,tag_613
29568,udp,tag_289
47126,icmp,tag_141
47436,udp,tag_330
12686,udp,tag_184
65077,udp,tag_224
34709,udp,tag_733
22274,udp,tag_385
50743,icmp,tag_453
56437,tcp,tag_5
50737,icmp,tag_23
44725,udp,tag_586
42916,icmp,tag_491
62585,udp,tag_961
8441,udp,tag_449
7487,icmp,tag_129
30070,udp,tag_915
51358,icmp,tag_75
24730,udp,tag_50
12918,tcp,tag_867
4690,icmp,tag_975
38332,udp,tag_359
43703,tcp,tag_607
20740,udp,tag_843
19550,udp,tag_225
19531,tcp,tag_320
63665,udp,tag_326
6763,tcp,tag_897
4762,udp,tag_506
57241,icmp,tag_886
14459,tcp,tag_474
46101,icmp,tag_175
42258,tcp,tag_349
43159,tcp,tag_674
30909,icmp,tag_702
23557,icmp,tag_267
23675,udp,tag_136
10379,icmp,tag_518
61729,udp,tag_442
43424,icmp,tag_110
28523,icmp,tag_456
7605,tcp,tag_382
24081,icmp,tag_703
25762,icmp,tag_207
29515,icmp,tag_43
20349,udp,tag_490
52657,udp,tag_345
63357,udp,tag_610
65346,tcp,tag_178
49865,tcp,tag_706
3565,icmp,tag_367
50610,udp,tag_666
46363,tcp,tag_582
36045,udp,tag_236
37036,icmp,tag_197
36361,icmp,tag_129
50471,icmp,tag_876
9626,tcp,tag_120
20767,icmp,tag_351
46552,tcp,tag_650
47666,tcp,tag_602
56675,udp,tag_694
53287,icmp,tag_33
245,udp,tag_995
24740,tcp,tag_945
16541,udp,tag_114
12532,icmp,tag_435
61955,tcp,tag_209
16231,tcp,tag_406
9522,tcp,tag_849
62997,icmp,tag_783
30305,tcp,tag_598
19989,icmp,tag_898
45536,udp,tag_26
30439,tcp,tag_694
52500,tcp,tag_269
36268,udp,tag_398
60451,icmp,tag_567
14992,tcp,tag_45
14636,udp,tag_789
20378,udp,tag_673
56597,icmp,tag_295
56938,tcp,tag_914
35838,udp,tag_711
61430,icmp,tag_770
28165,icmp,tag_708
16768,tcp,tag_687
5703,icmp,tag_886
57989,udp,tag_772
25330,udp,tag_294
46938,icmp,tag_889
51767,udp,tag_701
24017,udp,tag_115
30061,udp,tag_207
35182,icmp,tag_950
748,tcp,tag_403
35493,udp,tag_918
20682,udp,tag_109
37917,icmp,tag_418
63634,tcp,tag_608
3072,icmp,tag_298
18199,tcp,tag_755
63157,icmp,tag_596
14636,icmp,tag_860
37982,icmp,tag_439
27708,udp,tag_853
16553,icmp,tag_565
27244,tcp,tag_519
65154,icmp,tag_903
64739,tcp,tag_277
40534,tcp,tag_29
65452,icmp,tag_411
15138,udp,tag_682
58376,icmp,tag_949
59159,icmp,tag_516
12997,udp,tag_671
32980,icmp,tag_141
54615,udp,tag_596
54691,icmp,tag_165
3101,udp,tag_637
7335,icmp,tag_725
24848,tcp,tag_361
56464,icmp,tag_502
47056,udp,tag_336
18894,tcp,tag_64
50444,icmp,tag_847
38928,tcp,tag_683
28314,icmp,tag_365
12833,icmp,tag_214
43335,udp,tag_4
36836,udp,tag_259
49279,udp,tag_609
36428,udp,tag_722
60385,tcp,tag_607
53041,udp,tag_197
54340,icmp,tag_642
44491,icmp,tag_999
42874,tcp,tag_327
59044,udp,tag_283
48612,icmp,tag_976
30195,udp,tag_628
21390,udp,tag_286
46911,icmp,tag_493
60413,icmp,tag_79
18013,tcp,tag_35
63800,tcp,tag_765
24392,icmp,tag_373
40819,icmp,tag_227
8179,icmp,tag_461
270,tcp,tag_44
41147,tcp,tag_406
55998,tcp,tag_243
37339,icmp,tag_450
47534,udp,tag_206
27356,udp,tag_604
38645,tcp,tag_462
36886,udp,tag_379
3655,tcp,tag_412
59702,icmp,tag_593
7681,icmp,tag_190
51081,icmp,tag_318
245,tcp,tag_942
20906,tcp,tag_350
12257,udp,tag_122
63885,tcp,tag_63
28610,icmp,tag_883
8559,tcp,tag_357
32863,udp,tag_636
10278,udp,tag_693
4311,udp,tag_329
59654,udp,tag_387
839,udp,tag_717
516,tcp,tag_792
41654,udp,tag_103
59908,tcp,tag_391
28582,tcp,tag_540
56908,udp,tag_24
24367,udp,tag_910
15732,icmp,tag_186
44573,udp,tag_669
20033,udp,tag_62
13876,udp,tag_28
27499,tcp,tag_870
41467,icmp,tag_406
63895,icmp,tag_683
43709,tcp,tag_664
56990,icmp,tag_516
6361,tcp,tag_44
29661,tcp,tag_596
27302,icmp,tag_80
33127,udp,tag_84
5712,udp,tag_858
17374,tcp,tag_8
58759,tcp,tag_419
55001,udp,tag_716
19618,tcp,tag_515
61150,tcp,tag_424
11355,icmp,tag_25
63067,icmp,tag_18
15337,icmp,tag_973
34328,icmp,tag_625
41012,tcp,tag_466
28392,udp,tag_166
58389,udp,tag_686
48169,udp,tag_756
27147,tcp,tag_415
24518,tcp,tag_161
34967,tcp,tag_223
1477,icmp,tag_609
22068,tcp,tag_649
26589,icmp,tag_692
51248,udp,tag_482
32774,udp,tag_117
29578,icmp,tag_961
5918,udp,tag_6
17941,tcp,tag_275
16256,icmp,tag_672
54906,udp,tag_326
62985,icmp,tag_121
28565,udp,tag_438
14408,udp,tag_560
26600,icmp,tag_516
17269,icmp,tag_756
53796,icmp,tag_699
44897,udp,tag_813
42648,icmp,tag_47
37798,udp,tag_542
4433,udp,tag_190
14525,icmp,tag_112
4407,tcp,tag_806
65156,udp,tag_542
24463,udp,tag_215
10634,udp,tag_183
7636,udp,tag_334
39956,tcp,tag_630
27785,udp,tag_325
39064,udp,tag_70
7789,udp,tag_225
5474,icmp,tag_431
31721,icmp,tag_996
10765,icmp,tag_428
25117,icmp,tag_418
31728,icmp,tag_855
8152,tcp,tag_107
49814,icmp,tag_567
27932,icmp,tag_983
64796,udp,tag_369
44253,udp,tag_904
34064,tcp,tag_943
2366,icmp,tag_862
47532,udp,tag_809
10990,tcp,tag_156
44865,tcp,tag_727
24236,icmp,tag_200
54071,udp,tag_709
44784,tcp,tag_594
63387,udp,tag_45
54748,tcp,tag_381
37937,tcp,tag_105
23285,udp,tag_939
62194,icmp,tag_990
52723,icmp,tag_760
38813,icmp,tag_648
42760,tcp,tag_973
17545,tcp,tag_71
50919,icmp,tag_649
60944,icmp,tag_158
37356,udp,tag_330
58815,icmp,tag_542
45735,tcp,tag_723
15009,tcp,tag_899
44871,udp,tag_553
54731,tcp,tag_116
27534,udp,tag_55
63168,udp,tag_612
43539,tcp,tag_728
7068,tcp,tag_989
12343,udp,tag_296
28367,tcp,tag_345
64647,tcp,tag_60
36933,udp,tag_305
12379,udp,tag_404
3573,icmp,tag_302
56842,tcp,tag_179
9317,tcp,tag_59
48427,udp,tag_599
37535,udp,tag_108
2030,tcp,tag_577
65172,tcp,tag_863
30857,icmp,tag_308
24020,icmp,tag_937
39777,udp,tag_578
54550,icmp,tag_73
6300,tcp,tag_683
4766,icmp,tag_67
31594,tcp,tag_252
56901,udp,tag_71
49309,udp,tag_170
59399,icmp,tag_834
49225,udp,tag_299
49125,icmp,tag_681
21001,icmp,tag_293
26508,icmp,tag_241
16289,tcp,tag_193
48450,udp,tag_291
45426,udp,tag_217
7266,icmp,tag_612
52684,tcp,tag_741
44245,udp,tag_423
677,icmp,tag_913
30915,udp,tag_117
15371,udp,tag_373
49223,tcp,tag_786
58523,tcp,tag_725
22085,tcp,tag_740
63097,udp,tag_365
55219,icmp,tag_792
61715,udp,tag_276
54275,icmp,tag_135
64002,tcp,tag_765
41215,icmp,tag_913
21036,udp,tag_819
28014,icmp,tag_860
188,udp,tag_15
45822,icmp,tag_690
21485,udp,tag_999
36322,icmp,tag_124
31409,tcp,tag_68
33553,tcp,tag_408
43912,udp,tag_570
10824,tcp,tag_950
56781,icmp,tag_924
45916,icmp,tag_516
24587,icmp,tag_412
59477,icmp,tag_358
48581,tcp,tag_861
8057,tcp,tag_676
28070,tcp,tag_268
7236,icmp,tag_747
60130,icmp,tag_463
39887,udp,tag_369
50784,tcp,tag_397
39669,tcp,tag_302
31328,icmp,tag_275
55294,tcp,tag_501
23498,udp,tag_28
19114,udp,tag_755
47686,udp,tag_350
11682,icmp,tag_106
63996,udp,tag_469
14389,udp,tag_256
23736,icmp,tag_674
19944,udp,tag_757
13169,tcp,tag_95
19198,tcp,tag_949
49002,icmp,tag_288
59836,icmp,tag_637
33033,icmp,tag_885
64001,tcp,tag_151
41426,tcp,tag_603
53724,tcp,tag_653
3814,tcp,tag_291
22825,udp,tag_320
11357,icmp,tag_934
55482,tcp,tag_219
22539,icmp,tag_785
44144,tcp,tag_896
42474,icmp,tag_928
29737,udp,tag_117
35305,icmp,tag_424
32506,udp,tag_711
44869,udp,tag_539
